"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         140,      -5.253401273,      -5.407230055,      -5.862036245,      -5.520140016,       -5.33601246,      -12.58376736
          0,           0,         141,       -5.24652023,       -5.40838923,      -5.858471563,      -5.516523465,        -5.3268432,      -12.57759494
          0,           0,         142,      -5.242487437,      -5.411498784,      -5.858087472,      -5.515432056,       -5.32109752,      -12.57937555
          0,           0,         143,      -5.243494702,      -5.414041795,      -5.859853274,      -5.516963171,      -5.322689939,      -12.58355229
          0,           0,         144,      -5.246841035,      -5.414605728,      -5.861810263,      -5.519551206,      -5.327739765,       -12.5842573
          0,           0,         145,      -5.249888077,      -5.413892696,      -5.862955362,      -5.521714331,      -5.332621453,      -12.58185884
          0,           0,         146,      -5.251638445,      -5.412633893,      -5.862501557,      -5.522143066,      -5.336580257,      -12.57874127
          0,           0,         147,      -5.250388629,      -5.410857407,      -5.859814857,      -5.519981041,      -5.337232617,      -12.57428646
          0,           0,         148,      -5.245063006,      -5.410350986,      -5.855905824,        -5.5158613,      -5.331541145,      -12.56618027
          0,           0,         149,      -5.238034815,      -5.411932592,      -5.853055914,      -5.512318338,       -5.32199835,      -12.56110631
          0,           0,         150,      -5.234806823,      -5.414669534,      -5.852944728,      -5.511266936,      -5.317465103,      -12.56212939
          0,           0,         151,      -5.236278271,      -5.416178091,      -5.854357029,      -5.512483282,      -5.319868737,       -12.5645001
          0,           0,         152,      -5.239702547,      -5.415533253,      -5.855871397,      -5.514656428,      -5.325237677,      -12.56377018
          0,           0,         153,      -5.242391849,      -5.413868902,      -5.856425196,      -5.516175255,      -5.329925605,      -12.56008118
          0,           0,         154,      -5.243054319,      -5.411718944,      -5.855014947,      -5.515544775,      -5.332541951,      -12.55596767
          0,           0,         155,      -5.240607263,      -5.409554655,      -5.851808061,      -5.512357644,      -5.331327033,      -12.55062838
          0,           0,         156,      -5.234515126,       -5.40895359,      -5.847901199,      -5.507576655,      -5.324212185,      -12.54308764
          0,           0,         157,         -5.227267,      -5.410340124,       -5.84506071,       -5.50325382,      -5.314287064,      -12.53830129
          0,           0,         158,      -5.223378095,       -5.41260134,       -5.84406173,      -5.500728559,      -5.308927679,      -12.53815551
