x,y,z,stream_coord,density,shock_sensor,shock_sensor_raw,radius_surface,azimuth_radians,shell_layer,ray_index,line_index,line_mode_code,prediction_error
-1.7824417382478712,3.061616997868383e-17,0.5,-1.7824417382478712,2.4223203659057617,3.3576680521353506,9.362812313418871,0.5,1.5707963267948966,2,16,8,2,0.0
-1.7824417382478712,-0.04900857016478032,0.49759236333609846,-1.7824417382478712,2.406122922897339,3.734338027153929,10.284500568447946,0.5,1.6689710972195777,2,17,8,2,0.0
-1.7824417382478712,-0.0975451610080641,0.4903926402016152,-1.7824417382478712,2.346198797225952,3.806013897268516,10.26200727505693,0.5,1.7671458676442586,2,18,8,2,0.0
-1.7824417382478712,-0.14514233862723108,0.47847016786610447,-1.7824417382478712,2.4239611625671387,3.3585696857949934,10.007866970994751,0.5,1.8653206380689396,2,19,8,2,0.0
-1.7824417382478712,-0.19134171618254486,0.46193976625564337,-1.7824417382478712,2.4876797199249268,3.235062577384242,9.710475768163455,0.5,1.9634954084936207,2,20,8,2,0.0
-1.7824417382478712,-0.23569836841299885,0.4409606321741775,-1.7824417382478712,2.536741018295288,3.1158273096932723,9.372697706416881,0.5,2.061670178918302,2,21,8,2,0.0
-1.7824417382478712,-0.277785116509801,0.41573480615127273,-1.7824417382478712,2.632176399230957,3.2873194551694125,9.475092534307555,0.5,2.1598449493429825,2,22,8,2,0.0
-1.7824417382478712,-0.3171966420818227,0.38650522668136855,-1.7824417382478712,2.5356264114379883,3.148125501847228,8.140132523963446,0.5,2.2580197197676637,2,23,8,2,0.0
-1.7824417382478712,-0.35355339059327373,0.3535533905932738,-1.7824417382478712,2.4313106536865234,3.062729385008944,6.9789392918937105,0.5,2.356194490192345,2,24,8,2,0.0
-1.7824417382478712,-0.3865052266813685,0.31719664208182274,-1.7824417382478712,2.413015842437744,2.9755102096199675,6.60736520226831,0.5,2.454369260617026,2,25,8,2,0.0
-1.7824417382478712,-0.4157348061512727,0.2777851165098011,-1.7824417382478712,2.4837746620178223,3.043429577071446,7.246181004627246,0.5,2.552544031041707,2,26,8,2,0.0
-1.7824417382478712,-0.44096063217417747,0.23569836841299893,-1.7824417382478712,2.5221340656280518,3.09813840460312,8.041267590684958,0.5,2.650718801466388,2,27,8,2,0.0
-1.7824417382478712,-0.46193976625564337,0.19134171618254495,-1.7824417382478712,2.545231819152832,2.9712694523121366,8.120924649971734,0.5,2.748893571891069,2,28,8,2,0.0
-1.7824417382478712,-0.4784701678661044,0.1451423386272312,-1.7824417382478712,2.408679485321045,3.020590320827846,8.250761701879851,0.5,2.84706834231575,2,29,8,2,0.0
-1.7824417382478712,-0.4903926402016152,0.0975451610080643,-1.7824417382478712,2.369779109954834,3.1551521847495017,8.77522628000205,0.5,2.945243112740431,2,30,8,2,0.0
-1.7824417382478712,-0.4975923633360984,0.04900857016478041,-1.7824417382478712,2.4489903450012207,3.182021719768549,8.944570998203522,0.5,3.043417883165112,2,31,8,2,0.0
-1.7824417382478712,-0.5,6.123233995736766e-17,-1.7824417382478712,2.754495620727539,3.476642186995763,10.02680029488982,0.5,3.141592653589793,2,32,8,2,0.0
-4.880033065434438,-1.2169808877447257,-0.24207254943710135,-4.880033065434438,1.0000042915344238,8.4978947699465e-06,1.031830160107317e-05,0.5,3.3379421944391554,2,34,11,2,0.75
-5.16977679271192,-0.715185258732225,-0.2169490764012794,-5.16977679271192,0.9999999403953552,5.2889506745757445e-06,4.670273367779365e-06,0.5,3.436116964863836,2,35,9,2,0.25
-1.7824417382478712,-0.4619397662556434,-0.19134171618254484,-1.7824417382478712,2.5199196338653564,3.5483691289595196,11.48029026158585,0.5,3.5342917352885173,2,36,8,2,0.0
-1.7824417382478712,-0.4409606321741775,-0.23569836841299882,-1.7824417382478712,2.230220079421997,4.0259356734257725,12.439917316470428,0.5,3.6324665057131984,2,37,8,2,0.0
