"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         125,      -4.485762528,      -4.563520837,      -4.919443593,      -4.919283647,      -4.278887852,      -11.52230071
          0,           0,         126,      -4.481424787,      -4.553570613,      -4.914769235,       -4.91451618,      -4.271839352,      -11.51683322
          0,           0,         127,      -4.477171673,      -4.541151322,      -4.907758168,      -4.907402045,      -4.265271644,      -11.51143314
          0,           0,         128,      -4.472559359,      -4.525695751,      -4.898702458,      -4.898245181,      -4.258261948,      -11.50590344
          0,           0,         129,       -4.46688001,      -4.508222412,      -4.887091543,      -4.886448619,      -4.249593767,      -11.50022061
          0,           0,         130,      -4.459906285,      -4.489717152,       -4.87313903,       -4.87234634,      -4.238713846,      -11.49368257
          0,           0,         131,      -4.451814582,      -4.469745421,      -4.857282708,      -4.856317696,      -4.226046587,      -11.48731673
          0,           0,         132,      -4.443236297,      -4.448032362,      -4.839053215,      -4.837865964,      -4.213016042,      -11.48095788
          0,           0,         133,      -4.434119715,      -4.424487709,      -4.818700783,       -4.81734718,      -4.199666012,      -11.47405208
          0,           0,         134,      -4.424009197,      -4.399462467,      -4.796632313,      -4.795107476,      -4.185474224,      -11.46643474
          0,           0,         135,      -4.412407915,      -4.373890605,      -4.772761542,      -4.771063073,      -4.169939375,       -11.4573579
          0,           0,         136,       -4.39914784,      -4.348062426,      -4.747757806,      -4.745945807,      -4.152880768,      -11.44742852
          0,           0,         137,      -4.384787202,      -4.321946528,      -4.722027144,       -4.72011712,       -4.13530736,      -11.43659171
          0,           0,         138,      -4.369433446,      -4.295674435,      -4.695576686,      -4.693593928,      -4.117600402,      -11.42433125
          0,           0,         139,      -4.352936715,      -4.269346312,      -4.668890009,      -4.666895526,      -4.099637478,      -11.41129481
          0,           0,         140,      -4.335547428,      -4.243232123,      -4.642331692,      -4.640356558,      -4.081813447,      -11.39648425
          0,           0,         141,      -4.316841182,      -4.217716704,      -4.615908387,      -4.613988709,      -4.063565681,      -11.37935022
          0,           0,         142,      -4.296696834,      -4.192920871,       -4.58998637,      -4.588176827,      -4.044703229,      -11.36139829
          0,           0,         143,       -4.27590392,      -4.168829421,      -4.564801694,      -4.563142281,      -4.026237552,      -11.34197825
          0,           0,         144,       -4.25451982,      -4.145454768,      -4.540299896,      -4.538828848,      -4.008135737,       -11.3205557
          0,           0,         145,       -4.23237787,      -4.122841542,      -4.516648432,      -4.515417524,      -3.990078621,      -11.33521627
          0,           0,         146,      -4.231421805,      -4.122125354,      -4.515958706,      -4.514743486,       -3.98933822,      -11.33404841
          0,           0,         147,      -4.230285267,      -4.121271882,      -4.515133542,      -4.513937479,      -3.988465533,      -11.33264631
          0,           0,         148,       -4.22893693,      -4.120255979,      -4.514146922,      -4.512974315,      -3.987440949,      -11.33096477
          0,           0,         149,      -4.227341229,       -4.11904827,      -4.512968042,      -4.511824216,      -3.986243766,        -11.328951
          0,           0,         150,      -4.225458205,      -4.117614502,      -4.511560482,      -4.510452004,      -3.984852858,      -11.32654385
          0,           0,         151,      -4.223243399,      -4.115914781,      -4.509881127,      -4.508816177,      -3.983247568,      -11.32367199
          0,           0,         152,      -4.220648303,      -4.113902514,      -4.507879107,      -4.506867842,      -3.981409178,      -11.32025198
          0,           0,         153,      -4.217620007,      -4.111522959,      -4.505494152,      -4.504549239,      -3.979321051,      -11.31618362
          0,           0,         154,      -4.214099337,      -4.108710774,      -4.502654491,      -4.501791213,      -3.976966527,      -11.31134212
          0,           0,         155,      -4.210016972,      -4.105386196,       -4.49927355,      -4.498510457,      -3.974321556,      -11.30556117
          0,           0,         156,      -4.205283255,      -4.101449003,      -4.495245645,      -4.494605029,      -3.971337178,      -11.29859396
          0,           0,         157,      -4.199769863,       -4.09676973,      -4.490440663,      -4.489948624,      -3.967907575,      -11.29009353
          0,           0,         158,      -4.193281892,      -4.091180047,      -4.484698923,      -4.484384972,      -3.963825722,      -11.27965042
          0,           0,         159,      -4.185534514,      -4.084467991,      -4.477830336,      -4.477726518,      -3.958762536,      -11.26685856
          0,           0,         160,      -4.176152566,      -4.076383428,      -4.469617675,      -4.469758334,      -3.952310095,      -11.25159949
          0,           0,         161,      -4.164696531,      -4.066640238,      -4.459812557,      -4.460231688,      -3.944064624,      -11.23379617
          0,           0,         162,      -4.150631223,      -4.054850743,      -4.448082843,      -4.448810291,      -3.933499051,      -11.21274693
          0,           0,         163,      -4.133335216,      -4.040375611,      -4.433949186,      -4.435003288,      -3.919712325,      -11.18741212
          0,           0,         164,        -4.1124807,      -4.022516378,      -4.416939163,      -4.418323749,      -3.902222532,      -11.16101638
          0,           0,         165,      -4.089434055,        -4.0024608,      -4.398215971,      -4.399924727,      -3.882864656,      -11.13939153
          0,           0,         166,      -4.067070904,      -3.983223652,       -4.38048818,      -4.382522382,      -3.864851328,      -11.11818749
          0,           0,         167,       -4.04539055,      -3.965142488,      -4.363793805,      -4.366176246,        -3.8480898,      -11.09622966
          0,           0,         168,      -4.023956783,      -3.948293335,      -4.348026399,      -4.350782453,      -3.831531362,      -11.07365009
          0,           0,         169,       -4.00282336,      -3.932758062,      -4.333194047,      -4.336354084,      -3.815141979,      -11.05137884
          0,           0,         170,        -3.9822628,      -3.918537919,      -4.319314888,      -4.322913714,      -3.799412922,      -11.02962682
          0,           0,         171,      -3.962223512,      -3.905347808,      -4.306259054,      -4.310330311,      -3.784051653,      -11.00799636
          0,           0,         172,      -3.942521338,      -3.892818919,       -4.29383984,      -4.298400557,      -3.768404001,      -10.98668036
          0,           0,         173,      -3.923193384,      -3.880721184,      -4.281930903,      -4.286972119,      -3.752430167,      -10.96636722
          0,           0,         174,      -3.904413799,      -3.868949176,      -4.270441591,       -4.27592865,      -3.736508026,      -10.94717442
          0,           0,         175,      -3.886187897,      -3.857333968,      -4.259237397,      -4.265113565,      -3.720563664,      -10.92884301
          0,           0,         176,      -3.868408389,      -3.845730492,      -4.248171088,      -4.254359694,      -3.704250867,      -10.91139104
          0,           0,         177,      -3.851056453,      -3.834130381,      -4.237138186,      -4.243543746,      -3.687529386,      -10.89507561
          0,           0,         178,       -3.83420394,      -3.822586361,      -4.226073001,      -4.232584579,      -3.670623528,      -10.93053863
          0,           0,         179,      -3.833593486,      -3.822173051,      -4.225755128,      -4.232270619,      -3.670064051,      -10.92971576
          0,           0,         180,      -3.832868913,       -3.82169087,      -4.225370538,      -4.231890246,      -3.669408623,      -10.92870966
          0,           0,         181,      -3.832010778,      -3.821131436,      -4.224904522,      -4.231428633,      -3.668644416,      -10.92747775
          0,           0,         182,      -3.830997071,      -3.820486576,      -4.224338826,      -4.230867276,      -3.667758268,      -10.92596767
          0,           0,         183,      -3.829803221,      -3.819748845,      -4.223650746,      -4.230183045,      -3.666737316,      -10.92411552
          0,           0,         184,      -3.828402138,      -3.818912095,      -4.222811893,      -4.229346885,        -3.6655696,      -10.92184407
          0,           0,         185,      -3.826764263,      -3.817971976,      -4.221786619,      -4.228322027,      -3.664244617,       -10.9190613
          0,           0,         186,      -3.824857766,      -3.816926163,      -4.220530195,      -4.227062145,      -3.662753568,       -10.9156598
          0,           0,         187,      -3.822648104,      -3.815772812,      -4.218986395,      -4.225508699,      -3.661087824,       -10.9115171
          0,           0,         188,      -3.820096684,      -3.814507266,      -4.217085112,      -4.223588065,      -3.659234806,      -10.90649695
          0,           0,         189,      -3.817157448,      -3.813114465,      -4.214740119,      -4.221209105,      -3.657168022,      -10.90045303
          0,           0,         190,      -3.813768344,      -3.811554297,       -4.21184754,      -4.218261211,      -3.654827287,      -10.89323515
          0,           0,         191,      -3.809836072,      -3.809737491,      -4.208287542,      -4.214615416,      -3.652085045,      -10.88470007
          0,           0,         192,      -3.805211307,       -3.80749907,      -4.203930617,      -4.210130379,      -3.648697926,      -10.87472528
          0,           0,         193,      -3.799656478,       -3.80453974,      -4.198652195,      -4.204667547,      -3.644234307,      -10.86322377
          0,           0,         194,      -3.792811542,      -3.800400178,      -4.192352193,      -4.198110691,      -3.638018499,       -10.8501717
          0,           0,         195,      -3.784186628,      -3.794469457,      -4.184969828,      -4.190382573,      -3.629126813,      -10.83565408
          0,           0,         196,      -3.773232135,      -3.786075403,      -4.176479391,      -4.181443562,      -3.616537684,      -10.81994667
          0,           0,         197,      -3.759513847,      -3.774706903,      -4.166825684,      -4.171234442,      -3.599477196,      -10.80682433
          0,           0,         198,      -3.743993187,      -3.761330228,      -4.156502343,      -4.160301839,      -3.579363606,      -10.80055439
          0,           0,         199,      -3.729185371,      -3.748609399,      -4.146584277,       -4.14981585,      -3.560056397,      -10.79551843
          0,           0,         200,      -3.715721055,         -3.737386,      -4.136703316,      -4.139414876,      -3.542610951,      -10.79134979
          0,           0,         201,      -3.703855435,      -3.728096848,      -4.126566143,      -4.128801251,      -3.527396886,      -10.78772017
          0,           0,         202,      -3.693538902,      -3.720904663,      -4.116016713,      -4.117827678,      -3.514336122,      -10.78432557
          0,           0,         203,      -3.684526523,      -3.715711139,      -4.105052017,      -4.106507451,      -3.503081767,      -10.78093504
          0,           0,         204,      -3.676492903,      -3.712274782,      -4.093796495,      -4.094964764,      -3.493240757,      -10.77748628
