x,y
-1.682415998055108997e-01,3.825973435856249161e+00
-8.896804404414034029e-02,4.005759177843526864e+00
3.648607376550198900e-03,4.078490557035013175e+00
9.340393914793128360e-02,4.253585004760902066e+00
1.967863002691256358e-01,4.332637269201935482e+00
2.927313153547880242e-01,4.491846057301272843e+00
4.048434142677307390e-01,4.583431679907501888e+00
5.078342901890672278e-01,4.739986290204888597e+00
6.284849616200863798e-01,4.810802487010250594e+00
7.404633569929599535e-01,4.990243680090928002e+00
8.684610733334725552e-01,5.053812667347338916e+00
9.868331853849019453e-01,5.237830815950826668e+00
1.124687848287639680e+00,5.303896726926370597e+00
1.248758070482317795e+00,5.487530476660751333e+00
1.393566668052535817e+00,5.555709934280234741e+00
1.522601092227642949e+00,5.737730475788821671e+00
1.673907797048729496e+00,5.800613294374577400e+00
1.807465463583746157e+00,5.988830811591172143e+00
1.964378114767839634e+00,6.050528076762447860e+00
2.095940060080406564e+00,6.228831468264059090e+00
2.249743546719029208e+00,6.286901841890447429e+00
2.376599311485157351e+00,6.480877031553156087e+00
2.515612883548830059e+00,6.499963719549835872e+00
2.622287863268099706e+00,6.674297087578748844e+00
2.718732026975194671e+00,6.691067123367468561e+00
2.781001716635783882e+00,6.816150420098280094e+00
