"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         121,      -4.805264423,      -5.069209733,      -5.446580607,      -5.446339338,      -4.998133787,      -6.763728393
          0,           0,         122,      -4.805278344,      -5.069200439,      -5.446586858,      -5.446345576,      -4.998150122,      -6.770514463
          0,           0,         123,       -4.80529227,      -5.069191145,      -5.446593112,      -5.446351818,      -4.998166462,      -6.215222569
          0,           0,         124,      -4.805306203,      -5.069181853,       -5.44659937,      -5.446358063,      -4.998182807,      -6.770720538
          0,           0,         125,      -4.805320142,       -5.06917256,      -5.446605631,      -5.446364312,      -4.998199159,      -6.765996469
          0,           0,         126,      -4.805334087,       -5.06916327,      -5.446611897,      -5.446370565,      -4.998215515,      -6.771128866
          0,           0,         127,      -4.805348038,       -5.06915398,      -5.446618166,      -5.446376822,      -4.998231877,      -6.494342541
          0,           0,         128,      -4.805361995,      -5.069144691,      -5.446624438,      -5.446383082,      -4.998248244,      -6.424585101
          0,           0,         129,      -4.805375959,      -5.069135405,      -5.446630715,      -5.446389346,      -4.998264617,      -6.539965623
          0,           0,         130,      -4.805389928,      -5.069126118,      -5.446636995,      -5.446395614,      -4.998280995,      -6.472228093
          0,           0,         131,      -4.805403904,      -5.069116832,      -5.446643279,      -5.446401885,      -4.998297378,      -6.602098942
          0,           0,         132,      -4.805417886,      -5.069107547,      -5.446649567,       -5.44640816,      -4.998313767,      -6.561741125
          0,           0,         133,      -4.805431874,      -5.069098264,      -5.446655858,      -5.446414439,      -4.998330161,      -6.615379514
          0,           0,         134,      -4.805445867,       -5.06908898,      -5.446662153,      -5.446420722,      -4.998346561,      -6.585728254
          0,           0,         135,      -4.805459869,      -5.069079701,      -5.446668452,      -5.446427008,      -4.998362966,      -6.629635529
          0,           0,         136,      -4.805473874,      -5.069070418,      -5.446674755,      -5.446433298,      -4.998379376,      -6.604325846
          0,           0,         137,      -4.805487887,       -5.06906114,      -5.446681061,      -5.446439591,      -4.998395792,      -6.643629375
          0,           0,         138,      -4.805501905,       -5.06905186,      -5.446687371,      -5.446445889,      -4.998412213,       -6.62602449
          0,           0,         139,       -4.80551593,      -5.069042583,      -5.446693685,       -5.44645219,       -4.99842864,      -6.658831983
          0,           0,         140,       -4.80552996,      -5.069033305,      -5.446700002,      -5.446458494,      -4.998445072,      -6.644376834
          0,           0,         141,      -4.805543998,      -5.069024031,      -5.446706323,      -5.446464803,       -4.99846151,      -6.669960824
          0,           0,         142,       -4.80555804,      -5.069014753,      -5.446712648,      -5.446471115,      -4.998477952,      -6.661833719
          0,           0,         143,      -4.805572089,      -5.069005481,      -5.446718976,       -5.44647743,      -4.998494401,      -6.681830188
          0,           0,         144,      -4.805586144,      -5.068996207,      -5.446725308,       -5.44648375,      -4.998510854,      -6.675936227
          0,           0,         145,      -4.805600206,      -5.068986937,      -5.446731644,      -5.446490073,      -4.998527314,      -6.690035857
          0,           0,         146,      -4.805614272,      -5.068977664,      -5.446737984,        -5.4464964,      -4.998543778,      -6.687588424
          0,           0,         147,      -4.805628346,      -5.068968396,      -5.446744327,       -5.44650273,      -4.998560248,      -6.697146316
          0,           0,         148,      -4.805642425,      -5.068959126,      -5.446750674,      -5.446509065,      -4.998576723,      -6.698504336
          0,           0,         149,      -4.805656512,       -5.06894986,      -5.446757024,      -5.446515403,      -4.998593204,      -6.703813431
