x,y,z,density,shock_sensor,shock_sensor_raw,radius_yz,spiral_step,shell_layer,line_index,bin_i,bin_j
-0.10964228312174473,4.014889597892761,2.8550326029459634,2.6171035766601562,14.82491717571315,19.182338124178486,4.926514959598915,6458,45,72,171,167
-0.1644634246826171,4.014889597892761,2.765812834103902,1.6711959838867188,14.180429763332313,16.599330169220718,4.875352204360353,6459,45,71,171,166
-0.10964228312174473,4.014889597892761,2.676593065261841,2.712810516357422,13.677639012954398,16.474897159689743,4.8252967701764495,6460,45,72,171,165
-0.1644634246826171,4.014889597892761,2.5873732964197793,1.927504062652588,14.504468896003207,16.22954983011414,4.776383470607616,6461,45,71,171,164
-0.10964228312174473,4.014889597892761,2.498153527577718,2.886556625366211,14.608524217288469,17.481916100153654,4.7286477486292515,6462,45,72,171,163
-0.10964228312174473,4.014889597892761,2.4089337587356567,2.922206401824951,13.506003930126086,18.56222761568476,4.682125621685497,6463,45,72,171,162
-0.1644634246826171,4.014889597892761,2.3197139898935952,1.8854671716690063,14.233673502329381,15.339733566074704,4.636853618368339,6464,45,71,171,161
-0.1644634246826171,4.014889597892761,2.2304942210515337,1.9673768281936646,13.556927035983641,16.984615201434526,4.592868706311099,6465,45,71,171,160
-0.10964228312174473,4.014889597892761,2.1412744522094727,2.5217645168304443,14.711299103406134,18.04568415795556,4.550208210945129,6466,45,72,171,159
-0.10964228312174473,4.014889597892761,2.052054683367411,2.6079018115997314,12.623456629906059,15.088805892310436,4.508909724844536,6467,45,72,171,158
-0.10964228312174473,4.014889597892761,1.9628349145253499,2.2666282653808594,13.413680444460248,16.442053881109935,4.469011007476625,6468,45,72,171,157
-0.10964228312174473,4.014889597892761,1.8736151456832886,2.412838935852051,14.182184756060646,15.385848181357645,4.43054987528651,6469,45,72,171,156
-0.10964228312174473,4.014889597892761,1.784395376841227,2.105081796646118,14.996894679761041,19.02117806520772,4.393564082172905,6470,45,72,171,155
-0.05482114156087192,4.014889597892761,1.6951756079991658,2.797170400619507,16.541599301399074,20.11619074200017,4.3580911905584125,6471,45,73,171,154
-0.05482114156087192,4.014889597892761,1.6059558391571045,2.4920520782470703,14.917751195271668,19.08864301412472,4.3241684334205,6472,45,73,171,153
-0.05482114156087192,4.014889597892761,1.516736070315043,2.4562549591064453,13.824970569247157,15.349309151582535,4.2918325678272,6473,45,73,171,152
-0.05482114156087192,4.014889597892761,1.4275163014729817,2.008113384246826,14.93732921365675,16.740168392214265,4.2611197207117515,6474,45,73,171,151
0.0,4.014889597892761,1.3382965326309204,2.363245725631714,14.924355044545017,18.178317397336308,4.232065227819562,6475,45,74,171,150
0.0,4.014889597892761,1.249076763788859,2.179812431335449,14.908822632916541,16.631856787873,4.2047034669646735,6476,45,74,171,149
0.05482114156087281,4.014889597892761,1.1598569949467976,2.5930235385894775,15.015863413393959,17.61353570505139,4.179067686936228,6477,45,75,171,148
0.05482114156087281,4.014889597892761,1.0706372261047363,2.285287618637085,16.075145992539124,18.000511992150336,4.155189833592292,6478,45,75,171,147
0.10964228312174473,4.014889597892761,0.9814174572626749,2.464326858520508,13.325425882243795,16.081905257723758,4.133100374862366,6479,45,76,171,146
0.10964228312174473,4.014889597892761,0.8921976884206135,2.004024028778076,14.677540724561943,17.45481026687436,4.1128281265438975,6480,45,76,171,145
0.16446342468261754,4.014889597892761,0.8029779195785522,2.3412208557128906,17.27599705659498,20.12101390970622,4.094400080915176,6481,45,77,171,144
0.21928456624348946,4.014889597892761,0.7137581507364908,2.489823818206787,16.084146234815044,16.00440964720677,4.077841240290048,6482,45,78,171,143
0.2741057078043623,4.014889597892761,0.6245383818944295,2.6674962043762207,15.069064685300319,18.985782687045337,4.063174457702599,6483,45,79,171,142
0.2741057078043623,4.014889597892761,0.5353186130523682,2.031515598297119,17.206179823617298,17.534990373107934,4.050420286926754,6484,45,79,171,141
0.383747990926107,4.014889597892761,0.44609884421030677,2.5912325382232666,15.888514364051481,16.024988252122323,4.039596844002291,6485,45,81,171,140
0.4385691324869798,4.014889597892761,0.3568790753682454,2.511782646179199,15.281026787331266,15.470866870657876,4.030719682352419,6486,45,82,171,139
0.49339027404785174,4.014889597892761,0.2676593065261841,2.25595760345459,15.983125732856822,14.56045246947331,4.023801683437887,6487,45,83,171,138
0.6030325571695965,4.014889597892761,0.1784395376841227,2.3861801624298096,15.01332679170661,18.212951974017624,4.018852964699806,6488,45,85,171,137
0.6578536987304693,4.014889597892761,0.08921976884206136,2.171231746673584,13.76041720659061,14.378143359587511,4.015880806301368,6489,45,86,171,136
0.767495981852214,4.014889597892761,0.0,2.0985584259033203,14.966783242477117,12.941858994996014,4.014889597892761,6490,45,88,171,135
0.9319594065348307,4.014889597892761,-0.08921976884206136,2.2099859714508057,17.327476315698988,16.614927754415024,4.015880806301368,6491,45,91,171,134
1.0416016896565754,4.014889597892761,-0.1784395376841227,2.13480281829834,14.49805147501222,13.338132648702405,4.018852964699806,6492,45,93,171,133
1.2608862559000658,4.014889597892761,-0.2676593065261841,2.1957879066467285,16.429089777318836,15.252266332693345,4.023801683437887,6493,45,97,171,132
1.5349919637044271,4.014889597892761,-0.3568790753682454,2.2841806411743164,15.092388690278032,15.478683625274956,4.030719682352419,6494,45,102,171,131
2.1380245208740236,4.014889597892761,-0.5353186130523682,1.5161361694335938,11.828541660644,10.62162339083278,4.050420286926754,6495,45,113,171,129
2.357309087117513,4.014889597892761,-0.6245383818944295,1.0269278287887573,5.958805941442021,5.753711351832766,4.063174457702599,6496,45,117,171,128
2.028382237752279,4.014889597892761,-0.7137581507364908,0.9865131974220276,1.1033402520408289,0.8796272446099171,4.077841240290048,6497,45,111,171,127
1.5898131052653,4.014889597892761,-0.8029779195785522,0.998604953289032,0.20372643472962915,0.20834883296777462,4.094400080915176,6498,45,103,171,126
1.7542765299479166,4.014889597892761,-0.8921976884206135,0.9977532625198364,0.10659703251671376,0.10015516377632817,4.1128281265438975,6499,45,106,171,125
2.412130228678386,4.014889597892761,-0.9814174572626749,1.0006591081619263,0.09496809462073473,0.09133361375863754,4.133100374862366,6500,45,118,171,124
2.466951370239258,-4.104109366734822,-0.7137581507364908,0.9996094703674316,0.1247196743885386,0.11185940780764833,4.165712951208146,6501,46,119,80,127
1.7542765299479166,-4.104109366734822,-0.6245383818944295,1.0076385736465454,0.11161597063179919,0.15047249747358254,4.151356631822881,6502,46,106,80,128
2.1928456624348964,-4.104109366734822,-0.5353186130523682,0.9666330814361572,0.9393474198610092,0.7287249992788202,4.138874208235957,6503,46,114,80,129
2.5765936533610025,-4.104109366734822,-0.44609884421030677,1.0985268354415894,4.678806589229704,4.762713138683725,4.128282678418022,6504,46,121,80,130
1.9187399546305342,-4.104109366734822,-0.2676593065261841,1.6073416471481323,13.376109324515964,12.72219095915242,4.112828126543897,6505,46,109,80,132
1.5898131052653,-4.104109366734822,-0.1784395376841227,1.9744609594345093,14.831177531806414,13.586221322235525,4.107986655617253,6506,46,103,80,133
1.4253496805826824,-4.104109366734822,-0.08921976884206136,2.139070987701416,15.138670417563914,15.15693549698556,4.105079032280954,6507,46,100,80,134
1.206065114339193,-4.104109366734822,0.0,1.9415031671524048,15.293007309381991,16.232610603464767,4.104109366734822,6508,46,96,80,135
1.0964228312174482,-4.104109366734822,0.08921976884206136,2.3110616207122803,14.928079381714813,14.732303295572772,4.105079032280954,6509,46,94,80,136
0.9319594065348307,-4.104109366734822,0.1784395376841227,2.167462110519409,15.97498210566668,17.31612409408486,4.107986655617253,6510,46,91,80,137
0.8223171234130859,-4.104109366734822,0.2676593065261841,2.248573064804077,15.706153154774107,16.017823521688722,4.112828126543897,6511,46,89,80,138
0.767495981852214,-4.104109366734822,0.3568790753682454,2.4570064544677734,14.98773980995628,15.01388216907064,4.1195966269231015,6512,46,88,80,139
0.6578536987304693,-4.104109366734822,0.44609884421030677,2.2473032474517822,13.115309952941109,12.812816965941263,4.128282678418022,6513,46,86,80,140
0.6030325571695965,-4.104109366734822,0.5353186130523682,2.297881841659546,15.616534646010734,15.376143402484566,4.138874208235957,6514,46,85,80,141
0.49339027404785174,-4.104109366734822,0.6245383818944295,1.8434209823608398,15.630354084695897,16.127289165791215,4.151356631822881,6515,46,83,80,142
0.4385691324869798,-4.104109366734822,0.7137581507364908,2.1670963764190674,14.827247870357823,16.96462856615221,4.165712951208146,6516,46,82,80,143
0.383747990926107,-4.104109366734822,0.8029779195785522,1.7702027559280396,15.122197895423513,16.12469180167837,4.1819238674862556,6517,46,81,80,144
0.383747990926107,-4.104109366734822,0.8921976884206135,2.47088360786438,15.2166130728117,18.184526809163806,4.199967905751613,6518,46,81,80,145
0.3289268493652342,-4.104109366734822,0.9814174572626749,2.1432886123657227,15.367466958639724,17.342731397872953,4.219821550674914,6519,46,80,80,146
0.2741057078043623,-4.104109366734822,1.0706372261047363,2.309597969055176,14.257148671532049,15.662644137257521,4.241459390827849,6520,46,79,80,147
0.2741057078043623,-4.104109366734822,1.1598569949467976,2.340534210205078,14.970032273635278,16.148201358911237,4.26485426982535,6521,46,79,80,148
0.21928456624348946,-4.104109366734822,1.249076763788859,2.1407618522644043,14.77681632240023,16.107773340306913,4.289977442360012,6522,46,78,80,149
0.21928456624348946,-4.104109366734822,1.3382965326309204,2.419710636138916,15.41142969437124,17.14126641282869,4.316798733248105,6523,46,78,80,150
0.16446342468261754,-4.104109366734822,1.4275163014729817,2.289855480194092,17.06960017123547,18.74954638757261,4.345286697686541,6524,46,77,80,151
0.16446342468261754,-4.104109366734822,1.516736070315043,2.3654251098632812,15.03039294462879,18.001877661407914,4.375408781030091,6525,46,77,80,152
0.16446342468261754,-4.104109366734822,1.6059558391571045,2.6826372146606445,14.001094808047242,16.016668430107003,4.407131476532474,6526,46,77,80,153
0.10964228312174473,-4.104109366734822,1.6951756079991658,2.1876447200775146,14.217419572849035,18.301941280685206,4.440420479647828,6527,46,76,80,154
0.10964228312174473,-4.104109366734822,1.784395376841227,2.3759865760803223,14.444818550825204,15.707033482174259,4.4752408376547566,6528,46,76,80,155
0.10964228312174473,-4.104109366734822,1.8736151456832886,2.644859552383423,11.981770349752866,15.35705659712123,4.511557093538141,6529,46,76,80,156
0.05482114156087281,-4.104109366734822,1.9628349145253499,2.123101234436035,12.986360403345452,13.37519769163773,4.549333423239084,6530,46,75,80,157
0.05482114156087281,-4.104109366734822,2.052054683367411,2.252842426300049,14.634681435525572,18.460374296729565,4.588533765556338,6531,46,75,80,158
0.05482114156087281,-4.104109366734822,2.1412744522094727,2.645883560180664,15.547246960574565,19.400966604032984,4.629121944149396,6532,46,75,80,159
0.05482114156087281,-4.104109366734822,2.2304942210515337,2.4140522480010986,14.5062077282152,16.516849595617654,4.67106178125111,6533,46,75,80,160
0.0,-4.104109366734822,2.3197139898935952,1.895653486251831,13.32735195536163,14.950964758212294,4.714317202843755,6534,46,74,80,161
0.05482114156087281,-4.104109366734822,2.4089337587356567,2.6819586753845215,12.351899233474665,15.884051392833108,4.758852335185113,6535,46,75,80,162
0.0,-4.104109366734822,2.498153527577718,2.00913405418396,14.322627914955078,17.043290551509642,4.804631592689444,6536,46,74,80,163
0.0,-4.104109366734822,2.5873732964197793,1.9347368478775024,14.49615522807536,18.053229265982687,4.851619757271448,6537,46,74,80,164
0.0,-4.104109366734822,2.676593065261841,1.952385425567627,15.421722106215164,18.24416769121669,4.899782049349571,6538,46,74,80,165
0.05482114156087281,-4.104109366734822,2.765812834103902,2.762925624847412,15.740249345742974,19.053331258396188,4.949084190778569,6539,46,75,80,166
0.05482114156087281,-4.104109366734822,2.8550326029459634,2.845191240310669,12.943523771488657,12.906722788375948,4.99949246004081,6540,46,75,80,167
0.05482114156087281,-4.104109366734822,2.944252371788025,2.634786605834961,13.149274187231903,15.540148243311792,5.050973740072296,6541,46,75,80,168
0.0,-4.104109366734822,3.033472140630086,2.005495071411133,12.862533125059125,15.930488542836645,5.103495559133894,6542,46,74,80,169
0.05482114156087281,-4.104109366734822,3.1226919094721475,2.8833513259887695,13.471324392790763,18.25153340317628,5.157026125161992,6543,46,75,80,170
0.05482114156087281,-4.104109366734822,3.211911678314209,2.56380558013916,14.096220595867742,18.346658223747735,5.211534354046964,6544,46,75,80,171
0.05482114156087281,-4.104109366734822,3.30113144715627,2.4763832092285156,14.937758163758332,20.679076114874388,5.266989892293752,6545,46,75,80,172
0.05482114156087281,-4.104109366734822,3.3903512159983316,2.190131425857544,14.575438810926165,18.08518513100843,5.3233631345176775,6546,46,75,80,173
0.05482114156087281,-4.104109366734822,3.479570984840393,2.1911203861236572,13.93217116034494,18.510511837091403,5.380625236221498,6547,46,75,80,174
0.05482114156087281,-4.104109366734822,3.568790753682454,2.237104654312134,14.046500597533537,18.02274535364102,5.438748122287874,6548,46,75,80,175
0.05482114156087281,-4.104109366734822,3.6580105225245156,1.9109597206115723,13.776835918044114,17.684236082315824,5.497704491605618,6549,46,75,80,176
0.10964228312174473,-4.104109366734822,3.747230291366577,2.556126832962036,11.336626615157854,12.396075029347172,5.557467818229427,6550,46,76,80,177
0.05482114156087281,-4.104109366734822,3.836450060208638,1.918314814567566,11.351275518746291,12.755140915760444,5.618012349452017,6551,46,75,80,178
0.10964228312174473,-4.104109366734822,3.9256698290506997,2.346222400665283,13.059858871582945,16.74454020666848,5.679313101145195,6552,46,76,80,179
0.10964228312174473,-4.104109366734822,4.014889597892761,2.072826862335205,12.947723775104425,16.29872582046909,5.741345850703301,6553,46,76,80,180
0.16446342468261754,-4.104109366734822,4.104109366734822,2.894706964492798,13.019050198419729,16.423582791818482,5.80408712789884,6554,46,77,80,181
0.05482114156087281,-4.014889597892761,4.104109366734822,2.2841439247131348,12.59784723002041,17.73801079213691,5.741345850703301,6555,46,75,81,181
0.0,-3.9256698290506997,4.104109366734822,2.681528091430664,13.413461201850819,18.16944982107483,5.679313101145195,6556,46,74,82,181
-0.10964228312174473,-3.836450060208638,4.104109366734822,2.0574944019317627,13.305416844807397,17.062246291617562,5.618012349452017,6557,46,72,83,181
-0.1644634246826171,-3.747230291366577,4.104109366734822,2.2953314781188965,13.227414980330394,17.41680465994874,5.557467818229427,6558,46,71,84,181
-0.21928456624348946,-3.6580105225245156,4.104109366734822,2.9359700679779053,13.93106285361173,21.77474621433354,5.497704491605618,6559,46,70,85,181
-0.27410570780436183,-3.568790753682454,4.104109366734822,2.6711719036102295,13.500141166310652,20.642241292919,5.438748122287874,6560,46,69,86,181
-0.3289268493652342,-3.479570984840393,4.104109366734822,3.0618600845336914,13.217641714531457,18.40715220175016,5.380625236221498,6561,46,68,87,181
-0.38374799092610656,-3.3903512159983316,4.104109366734822,3.0226383209228516,13.354563532805617,19.011713151336696,5.3233631345176775,6562,46,67,88,181
-0.43856913248697893,-3.30113144715627,4.104109366734822,2.77313494682312,12.74687191900153,18.800886361584737,5.266989892293752,6563,46,66,89,181
-0.4933902740478513,-3.211911678314209,4.104109366734822,2.747859001159668,12.606058883814313,15.553970365915609,5.211534354046964,6564,46,65,90,181
-0.5482114156087237,-3.1226919094721475,4.104109366734822,2.5138394832611084,13.467408933366963,19.314050963476692,5.157026125161992,6565,46,64,91,181
-0.603032557169596,-3.033472140630086,4.104109366734822,2.5344033241271973,12.668453157209107,16.093292675036754,5.103495559133894,6566,46,63,92,181
-0.6578536987304684,-2.944252371788025,4.104109366734822,2.21834397315979,12.263312855095812,17.13516196230101,5.050973740072296,6567,46,62,93,181
-0.7126748402913408,-2.8550326029459634,4.104109366734822,1.8542742729187012,13.686735522833022,21.02378311099678,4.99949246004081,6568,46,61,94,181
-0.7126748402913408,-2.765812834103902,4.104109366734822,2.8843817710876465,13.83812651216067,20.053537095890107,4.949084190778569,6569,46,61,95,181
-0.7674959818522131,-2.676593065261841,4.104109366734822,2.850428819656372,14.846818981107242,25.25264535097784,4.899782049349571,6570,46,60,96,181
-0.8223171234130855,-2.5873732964197793,4.104109366734822,2.2253739833831787,13.277903374786142,20.192832872873698,4.851619757271448,6571,46,59,97,181
-0.8223171234130855,-2.498153527577718,4.104109366734822,3.0514490604400635,14.923970337310188,21.74839098913715,4.804631592689444,6572,46,59,98,181
-0.8771382649739579,-2.4089337587356567,4.104109366734822,2.4790544509887695,14.580398692082284,22.604242492948458,4.758852335185113,6573,46,58,99,181
-0.8771382649739579,-2.3197139898935952,4.104109366734822,3.1839241981506348,15.383144518084723,23.127212769439357,4.714317202843755,6574,46,58,100,181
-0.9319594065348302,-2.2304942210515337,4.104109366734822,2.5073883533477783,15.34132171048752,24.454758464317464,4.67106178125111,6575,46,57,101,181
-0.9319594065348302,-2.1412744522094727,4.104109366734822,3.2096550464630127,13.732013462220248,20.81067219353977,4.629121944149396,6576,46,57,102,181
-0.9867805480957026,-2.052054683367411,4.104109366734822,2.5233731269836426,14.460278435232366,22.345170217357524,4.588533765556338,6577,46,56,103,181
-0.9867805480957026,-1.9628349145253499,4.104109366734822,3.6256959438323975,14.076144053195776,20.664606225764558,4.549333423239084,6578,46,56,104,181
-1.0416016896565754,-1.8736151456832886,4.104109366734822,2.4884133338928223,14.48782635958868,23.586161869372738,4.511557093538141,6579,46,55,105,181
-1.0416016896565754,-1.784395376841227,4.104109366734822,3.307088613510132,14.482967941488386,23.526080755729904,4.4752408376547566,6580,46,55,106,181
-1.0416016896565754,-1.6951756079991658,4.104109366734822,3.711447238922119,14.631107653460482,18.059275476027533,4.440420479647828,6581,46,55,107,181
-1.0964228312174478,-1.6059558391571045,4.104109366734822,2.8726141452789307,13.908248225379516,20.966524121631572,4.407131476532474,6582,46,54,108,181
-1.0964228312174478,-1.516736070315043,4.104109366734822,3.723731279373169,14.011764180134167,18.882203134451984,4.375408781030091,6583,46,54,109,181
-1.1512439727783201,-1.4275163014729817,4.104109366734822,2.5939276218414307,13.516931698448007,23.50366317184995,4.345286697686541,6584,46,53,110,181
-1.1512439727783201,-1.3382965326309204,4.104109366734822,2.9843907356262207,13.64744837987639,17.758978131754375,4.316798733248105,6585,46,53,111,181
-1.2060651143391925,-1.249076763788859,4.104109366734822,1.950345516204834,13.115771972736326,19.097475893635433,4.289977442360012,6586,46,52,112,181
-1.2060651143391925,-1.1598569949467976,4.104109366734822,2.1532530784606934,13.626693120613808,20.361415316358062,4.26485426982535,6587,46,52,113,181
-1.2060651143391925,-1.0706372261047363,4.104109366734822,2.7834928035736084,14.073791574322378,19.440098161141222,4.241459390827849,6588,46,52,114,181
-1.2060651143391925,-0.9814174572626749,4.104109366734822,3.1919214725494385,13.967331762828257,21.883714890437833,4.219821550674914,6589,46,52,115,181
-1.2060651143391925,-0.8921976884206135,4.104109366734822,3.3635475635528564,14.047739536195492,18.508781802593084,4.199967905751613,6590,46,52,116,181
-1.2060651143391925,-0.8029779195785522,4.104109366734822,3.595738410949707,14.127222722258491,17.013421970315004,4.1819238674862556,6591,46,52,117,181
-1.2608862559000649,-0.7137581507364908,4.104109366734822,2.546208381652832,13.666507381753581,19.507678556354385,4.165712951208146,6592,46,51,118,181
-1.2608862559000649,-0.6245383818944295,4.104109366734822,2.6117007732391357,13.151508610415512,18.086483724584916,4.151356631822881,6593,46,51,119,181
-1.2608862559000649,-0.5353186130523682,4.104109366734822,2.848212480545044,14.437677538514489,21.991250878910343,4.138874208235957,6594,46,51,120,181
-1.2608862559000649,-0.44609884421030677,4.104109366734822,2.9924633502960205,13.782487661823001,19.860910845968995,4.128282678418022,6595,46,51,121,181
-1.2608862559000649,-0.3568790753682454,4.104109366734822,2.9272561073303223,13.548438112406032,19.429207990189198,4.1195966269231015,6596,46,51,122,181
-1.2608862559000649,-0.2676593065261841,4.104109366734822,3.6327192783355713,13.895408113024331,21.807952860057178,4.112828126543897,6597,46,51,123,181
-1.2608862559000649,-0.1784395376841227,4.104109366734822,3.3148391246795654,13.455850673199759,19.524851780260917,4.107986655617253,6598,46,51,124,181
-1.2608862559000649,-0.08921976884206136,4.104109366734822,3.4881703853607178,12.732068821939915,16.805466101895156,4.105079032280954,6599,46,51,125,181
-1.3157073974609372,0.0,4.104109366734822,2.0151798725128174,13.304618169968933,19.83457791269927,4.104109366734822,6600,46,50,126,181
-1.2608862559000649,0.08921976884206136,4.104109366734822,3.5952794551849365,14.465716287040614,19.514570415840666,4.105079032280954,6601,46,51,127,181
-1.3157073974609372,0.1784395376841227,4.104109366734822,1.9516688585281372,14.000529661755213,21.179656482309447,4.107986655617253,6602,46,50,128,181
-1.2608862559000649,0.2676593065261841,4.104109366734822,3.1679341793060303,13.18362443375341,15.50268419885815,4.112828126543897,6603,46,51,129,181
-1.2608862559000649,0.3568790753682454,4.104109366734822,3.6554126739501953,14.616546705460838,19.36743436601803,4.1195966269231015,6604,46,51,130,181
-1.2608862559000649,0.44609884421030677,4.104109366734822,3.1064798831939697,14.31458146887077,20.382822320882386,4.128282678418022,6605,46,51,131,181
-1.2608862559000649,0.5353186130523682,4.104109366734822,3.0919766426086426,13.700161905843878,18.595066744506372,4.138874208235957,6606,46,51,132,181
-1.2608862559000649,0.6245383818944295,4.104109366734822,3.187818765640259,14.97929279200283,23.973186835646718,4.151356631822881,6607,46,51,133,181
-1.2608862559000649,0.7137581507364908,4.104109366734822,2.9621500968933105,13.861450878554027,22.060136285870662,4.165712951208146,6608,46,51,134,181
-1.2608862559000649,0.8029779195785522,4.104109366734822,2.2475993633270264,14.91590991222159,24.66084410638711,4.1819238674862556,6609,46,51,135,181
-1.2060651143391925,0.8921976884206135,4.104109366734822,3.8601038455963135,14.338722331497056,18.832248625687956,4.199967905751613,6610,46,52,136,181
-1.2060651143391925,0.9814174572626749,4.104109366734822,3.327983856201172,12.295246305373965,17.679609826812282,4.219821550674914,6611,46,52,137,181
-1.2060651143391925,1.0706372261047363,4.104109366734822,3.184006452560425,14.456240205088795,21.5725167237108,4.241459390827849,6612,46,52,138,181
-1.2060651143391925,1.1598569949467976,4.104109366734822,2.9075047969818115,14.347195817148688,19.191957510659705,4.26485426982535,6613,46,52,139,181
-1.2060651143391925,1.249076763788859,4.104109366734822,2.4556777477264404,13.078833658277764,21.261048327395095,4.289977442360012,6614,46,52,140,181
-1.1512439727783201,1.3382965326309204,4.104109366734822,3.6052441596984863,13.471082067137694,18.127968954850235,4.316798733248105,6615,46,53,141,181
-1.1512439727783201,1.4275163014729817,4.104109366734822,2.9836630821228027,13.158239479476414,20.018363690872896,4.345286697686541,6616,46,53,142,181
-1.1512439727783201,1.516736070315043,4.104109366734822,2.6491177082061768,13.496636616607557,18.412329993033193,4.375408781030091,6617,46,53,143,181
-1.0964228312174478,1.6059558391571045,4.104109366734822,3.4606173038482666,14.437881617289605,20.33979834159046,4.407131476532474,6618,46,54,144,181
-1.0964228312174478,1.6951756079991658,4.104109366734822,2.985092878341675,12.662287797135836,18.852528926164258,4.440420479647828,6619,46,54,145,181
-1.0964228312174478,1.784395376841227,4.104109366734822,2.350449323654175,13.287069994190972,18.901670064382838,4.4752408376547566,6620,46,54,146,181
-1.0416016896565754,1.8736151456832886,4.104109366734822,3.3104848861694336,13.545777110435964,19.396286149454827,4.511557093538141,6621,46,55,147,181
-1.0416016896565754,1.9628349145253499,4.104109366734822,2.766660213470459,13.207701972055155,20.55044096690871,4.549333423239084,6622,46,55,148,181
-1.0416016896565754,2.052054683367411,4.104109366734822,2.0411460399627686,13.391177119378664,19.381904976730574,4.588533765556338,6623,46,55,149,181
-0.9867805480957026,2.1412744522094727,4.104109366734822,2.789283514022827,14.040328603085374,22.35782395922083,4.629121944149396,6624,46,56,150,181
-0.9867805480957026,2.2304942210515337,4.104109366734822,1.973071575164795,13.529708272196366,18.721770102997898,4.67106178125111,6625,46,56,151,181
-0.9319594065348302,2.3197139898935952,4.104109366734822,2.7720065116882324,13.297444830505551,21.91935663086555,4.714317202843755,6626,46,57,152,181
-0.8771382649739579,2.4089337587356567,4.104109366734822,3.431091547012329,14.197486318832148,20.839781166116033,4.758852335185113,6627,46,58,153,181
-0.8771382649739579,2.498153527577718,4.104109366734822,2.506734609603882,14.185945343749347,22.96456894919578,4.804631592689444,6628,46,58,154,181
-0.8223171234130855,2.5873732964197793,4.104109366734822,3.0289080142974854,15.995595714082885,20.80669515922155,4.851619757271448,6629,46,59,155,181
-0.7674959818522131,2.676593065261841,4.104109366734822,3.587416648864746,14.21623896890043,18.36323158937488,4.899782049349571,6630,46,60,156,181
-0.7674959818522131,2.765812834103902,4.104109366734822,1.8693065643310547,15.546146320812158,23.793651885832567,4.949084190778569,6631,46,60,157,181
-0.7126748402913408,2.8550326029459634,4.104109366734822,2.613257646560669,12.011679294697739,14.197777042203175,4.99949246004081,6632,46,61,158,181
-0.6578536987304684,2.944252371788025,4.104109366734822,3.088759183883667,14.791734806387119,19.667052936520307,5.050973740072296,6633,46,62,159,181
-0.603032557169596,3.033472140630086,4.104109366734822,3.5011801719665527,14.241131464893659,18.31475862988814,5.103495559133894,6634,46,63,160,181
-0.5482114156087237,3.1226919094721475,4.104109366734822,3.4539875984191895,13.342010260615584,15.119525853943038,5.157026125161992,6635,46,64,161,181
-0.5482114156087237,3.211911678314209,4.104109366734822,2.705336332321167,13.689823577438077,21.346426259148572,5.211534354046964,6636,46,64,162,181
-0.4933902740478513,3.30113144715627,4.104109366734822,2.532789468765259,13.503941609695584,18.374553382919075,5.266989892293752,6637,46,65,163,181
-0.43856913248697893,3.3903512159983316,4.104109366734822,2.4276506900787354,13.899764875212671,19.707184793205116,5.3233631345176775,6638,46,66,164,181
-0.38374799092610656,3.479570984840393,4.104109366734822,2.6449315547943115,13.537719325172876,15.016287772552406,5.380625236221498,6639,46,67,165,181
-0.3289268493652342,3.568790753682454,4.104109366734822,2.273245334625244,14.316447681061879,19.621777636682875,5.438748122287874,6640,46,68,166,181
-0.27410570780436183,3.6580105225245156,4.104109366734822,2.299010992050171,12.724097587297381,18.543218004195456,5.497704491605618,6641,46,69,167,181
-0.21928456624348946,3.747230291366577,4.104109366734822,2.185453176498413,13.15030919321743,17.703895182929614,5.557467818229427,6642,46,70,168,181
-0.10964228312174473,3.836450060208638,4.104109366734822,2.896960496902466,14.038989721827058,17.238011631717562,5.618012349452017,6643,46,72,169,181
-0.05482114156087192,3.9256698290506997,4.104109366734822,2.611227512359619,13.134248520213513,17.49175328721899,5.679313101145195,6644,46,73,170,181
0.0,4.014889597892761,4.104109366734822,2.2721457481384277,12.357791601912954,14.83766939596922,5.741345850703301,6645,46,74,171,181
0.05482114156087281,4.104109366734822,4.104109366734822,1.8488576412200928,12.086049373323096,14.639803839360834,5.80408712789884,6646,46,75,172,181
0.05482114156087281,4.104109366734822,4.014889597892761,2.1095328330993652,13.479936400473068,16.724145482664,5.741345850703301,6647,46,75,172,180
0.05482114156087281,4.104109366734822,3.9256698290506997,2.156750440597534,12.868705844825467,14.368559793422152,5.679313101145195,6648,46,75,172,179
0.05482114156087281,4.104109366734822,3.836450060208638,2.5045413970947266,13.666248265443645,19.727926003793705,5.618012349452017,6649,46,75,172,178
0.05482114156087281,4.104109366734822,3.747230291366577,2.8077993392944336,14.320847999619428,15.600893782768415,5.557467818229427,6650,46,75,172,177
0.0,4.104109366734822,3.6580105225245156,2.0362930297851562,15.528366583739082,21.566432898716453,5.497704491605618,6651,46,74,172,176
0.0,4.104109366734822,3.568790753682454,2.173591136932373,14.35589837270451,16.88934682138922,5.438748122287874,6652,46,74,172,175
0.0,4.104109366734822,3.479570984840393,2.4344704151153564,15.443507318202435,21.230576642261298,5.380625236221498,6653,46,74,172,174
0.0,4.104109366734822,3.3903512159983316,2.626115560531616,14.714846831919983,20.72660139955672,5.3233631345176775,6654,46,74,172,173
0.0,4.104109366734822,3.30113144715627,2.7520108222961426,14.793779143659656,19.199520427502645,5.266989892293752,6655,46,74,172,172
0.0,4.104109366734822,3.211911678314209,2.8703107833862305,13.734403579087747,20.446118939992935,5.211534354046964,6656,46,74,172,171
