"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          92,      -5.218039736,      -5.334779483,      -5.620934052,      -5.271328593,      -5.000919336,      -12.26197317
          0,           0,          93,      -5.207290798,      -5.325004155,      -5.613903454,      -5.266745846,      -4.991173449,      -12.24929487
          0,           0,          94,      -5.195807414,      -5.314477196,      -5.606604081,      -5.261523172,      -4.980676997,      -12.23610024
          0,           0,          95,      -5.183653552,      -5.303251143,      -5.599049859,      -5.255688946,         -4.969476,       -12.2225343
          0,           0,          96,      -5.170922205,       -5.29137983,       -5.59125632,      -5.249297741,      -4.957664306,      -12.20861235
          0,           0,          97,      -5.157686738,      -5.278919653,      -5.583254359,      -5.242400975,      -4.945287559,       -12.1944623
          0,           0,          98,      -5.144049904,      -5.265938047,      -5.575063964,      -5.235061508,      -4.932449754,      -12.18017905
          0,           0,          99,      -5.130106481,      -5.252517087,      -5.566713667,      -5.227353248,      -4.919234997,       -12.1658008
          0,           0,         100,       -5.11594282,      -5.238755179,      -5.558238718,      -5.219335429,      -4.905714514,       -12.1514743
          0,           0,         101,      -5.101669506,      -5.224761246,      -5.549677149,      -5.211079448,      -4.892013068,       -12.1612613
          0,           0,         102,      -5.100996478,      -5.224110704,      -5.549283374,      -5.210683794,      -4.891379451,      -12.16031002
          0,           0,         103,      -5.100193441,      -5.223330647,      -5.548811043,      -5.210211269,      -4.890624011,      -12.15917492
          0,           0,         104,      -5.099236344,      -5.222395427,      -5.548244583,      -5.209647373,       -4.88972446,      -12.15782213
          0,           0,         105,      -5.098097297,       -5.22127443,      -5.547565428,      -5.208975194,      -4.888655072,      -12.15621223
          0,           0,         106,      -5.096743886,      -5.219931136,      -5.546751335,      -5.208174717,      -4.887386047,       -12.1542995
          0,           0,         107,      -5.095138916,      -5.218322052,       -5.54577601,      -5.207222691,       -4.88588341,       -12.1520316
          0,           0,         108,      -5.093240016,      -5.216395351,      -5.544608347,      -5.206092365,      -4.884108676,      -12.14934897
          0,           0,         109,      -5.090998929,      -5.214090292,      -5.543211665,      -5.204751972,      -4.882018206,      -12.14618479
          0,           0,         110,      -5.088361436,       -5.21133511,      -5.541543185,      -5.203165913,      -4.879563025,      -12.14246512
          0,           0,         111,      -5.085265613,      -5.208046955,      -5.539553545,      -5.201292729,      -4.876686532,      -12.13810796
          0,           0,         112,      -5.081639781,      -5.204131182,       -5.53718655,      -5.199085808,      -4.873321306,       -12.1330194
          0,           0,         113,      -5.077396369,      -5.199482756,      -5.534378922,      -5.196489197,      -4.869379668,      -12.12708626
          0,           0,         114,      -5.072423644,       -5.19398805,      -5.531061155,      -5.193434933,      -4.864740024,      -12.12017048
          0,           0,         115,      -5.066576511,        -5.1875304,       -5.52715937,      -5.189836597,      -4.859231227,      -12.11211002
          0,           0,         116,      -5.059670619,      -5.180001943,      -5.522600638,      -5.185575309,      -4.852625763,      -12.10276045
          0,           0,         117,      -5.051496261,      -5.171315809,      -5.517318475,      -5.180499811,      -4.844663113,      -12.09204418
          0,           0,         118,      -5.041846918,      -5.161421373,      -5.511264809,      -5.174413838,      -4.835082968,      -12.07994283
          0,           0,         119,      -5.030562524,      -5.150332639,      -5.504431053,       -5.16709522,      -4.823659512,       -12.0665355
          0,           0,         120,      -5.017584421,      -5.138165418,       -5.49683016,      -5.158394779,      -4.810259725,      -12.05333044
          0,           0,         121,      -5.003670054,      -5.125597643,       -5.48877295,      -5.148788028,      -4.795702283,      -12.04229825
          0,           0,         122,      -4.990327115,      -5.113630182,      -5.480799281,      -5.139367294,      -4.781755711,      -12.03184789
          0,           0,         123,      -4.977871226,      -5.102236249,      -5.472820057,      -5.130449818,      -4.768846127,       -12.0219153
